RTECS_ID,Toxicity_Class
0076362180,0
0071823659,0
0019730235,0
0068061303,0
0021122543,0
0003931451,0
0004220013,0
0102579431,0
0136334162,0
0102586141,0
0073553647,1
0086831756,0
0000710861,0
0075235733,0
0013711972,0
0000093721,1
0019594355,0
0053605268,1
0086870088,1
0085329880,1
0125055687,1
0059681548,1
0000093469,0
0001071983,0
0060630673,0
0015489164,0
0031109214,0
0005966030,0
0015382817,0
0148727111,0
0000306127,1
0057081477,0
0040890855,0
0090288667,0
0000055572,0
0034580740,0
0065907304,1
0111439997,0
0072869160,0
0041880506,1
0003286462,0
0129229976,0
0124444742,0
0103195853,0
0086398745,1
0125055596,1
0003547191,1
0160893856,0
0016676292,0
0034037644,0
0000100107,0
0000821578,0
0039082003,0
0020723857,0
0000723466,0
0001769240,0
0000625285,1
0030709683,0
0000110021,0
0076953838,0
0056973025,0
0011006227,0
0019311912,0
0055921716,1
0091793452,0
0054870289,0
0052042350,0
0084424099,0
0037209317,0
0088909960,0
0000536334,0
0130812043,0
0124495187,0
0126454055,0
0085512125,1
0013074118,0
0005959988,0
0000603349,0
0070780211,0
0000078386,0
0006055192,1
0078232265,0
0042018724,0
0000791286,0
0057942264,0
0133973189,0
0031185690,0
0074332915,0
0000054035,0
0000128427,0
0057462723,0
0027246771,0
0035629686,0
0000526352,0
0156991978,0
0069365839,0
0003006937,1
0041451018,0
0077439760,1
0039562704,0
0001835490,1
0000050760,1
0160807841,0
0013738108,0
0068289258,0
0054785396,0
0069025123,0
0126268108,0
0029937153,0
0002079530,0
0133118226,0
0027683734,1
0068656951,1
0061471656,0
0001240900,1
0068255834,0
0053605100,1
0117281080,0
0078029228,0
0005709671,1
0001977088,1
0055165350,0
0086873190,0
0075273880,0
0003586149,0
0062831963,0
0038063955,0
0001083472,0
0018833755,1
0050510117,0
0109461270,0
0138668572,0
0104373731,0
0002655154,1
0063515413,0
0064050642,1
0002275072,0
0000729895,0
0109820895,0
0079538322,1
0020358376,0
0057350488,0
0070337030,0
0146824740,1
0001838591,1
0030226201,0
0035422323,0
0117238536,0
0126245098,0
0082735282,0
0002056215,1
0051234298,0
0143436468,1
0139886025,1
0067050946,0
0101782074,0
0080785042,0
0031338735,0
0003652231,0
0089781851,0
0028673510,0
0015119627,0
0095832078,0
0078703852,0
0066871532,1
0001580832,0
0073096158,0
0100673027,0
0088133157,0
0060169713,0
0000299843,0
0090763272,0
0010072443,1
0093599032,0
0124013941,0
0145071621,0
0086871478,0
0071823535,0
0019225128,0
0029570681,0
0001092826,0
0025818466,0
0015301970,0
0034334479,0
0013231908,0
0056396395,0
0026660651,0
0050901978,1
0000105317,1
0088881656,0
0076099111,0
0034763456,0
0023310716,0
0004230211,1
0000055389,1
0081718710,0
0080844184,0
0055981094,0
0064038182,0
0033549938,1
0157596388,0
0068709591,0
0033544080,1
0075326555,0
0015083519,0
0021762130,0
0011056067,0
0058451868,0
0117238569,0
0021122532,0
0025875518,0
0023779999,0
0000122781,0
0093434389,0
0068656757,1
0159850789,0
0015018663,0
0123202711,0
0063978290,0
0148190265,0
0073425602,0
0018172333,1
0128433318,0
0035306786,0
0000105771,0
0081129831,0
0086819309,0
0160807909,0
0001789022,0
0063907313,1
0146404388,0
0003688800,0
0086518572,0
0077267460,0
0041287870,0
0108901435,0
0122009603,0
0078371729,0
0060853385,1
0023804946,0
0018995998,1
0006552121,1
0102179555,0
0035422243,0
0000095943,0
0021122565,0
0067026544,0
0145040375,0
0084386118,0
0100450291,0
0010443706,0
0000959240,0
0023802155,0
0000683578,1
0007331217,1
0072278741,0
0005745222,1
0103291312,0
0000652379,0
0073622749,0
0018559949,0
0073384608,0
0102038039,0
0006553500,0
0022224926,1
0102759444,0
0003240208,0
0097290498,0
0007724381,1
0004378749,0
0033132897,1
0021165526,0
0133147098,0
0037744824,1
0031185543,0
0068656564,0
0006682662,1
0124534050,0
0080843738,0
0063998334,0
0057462869,1
0000128563,0
0001087350,0
0119607226,0
0000150787,0
0040283601,1
0055212016,0
0056973047,0
0079565803,1
0157023808,0
0078578720,0
0136410430,0
0000050000,1
0066142878,0
0001668662,1
0067205474,1
0002243278,0
0058239342,1
0109142554,0
0019594344,0
0061196687,1
0007414837,0
0111218769,0
0089660093,1
0052419713,0
0071825188,0
0130812065,0
0000104870,0
0062959540,0
0003309873,1
0005318183,1
0027246782,0
0080790461,0
0077181261,1
0070547227,0
0071795523,1
0097817113,0
0087474393,0
0137235848,0
0061197522,0
0052818936,0
0052714393,0
0071856025,0
0070541172,0
0066827701,0
0000340498,0
0076751741,0
0080853801,0
0006536181,1
0022261650,0
0028478504,0
0076000027,0
0090763432,0
0010045417,1
0021133891,0
0000101779,1
0100673152,0
0066871598,0
0000140294,1
0072732504,0
0110009104,0
0098519245,0
0019902911,0
0110029793,0
0021015167,0
0054540624,0
0061706409,0
0081016504,0
0077711887,0
0015083348,0
0042902329,0
0067982198,1
0014860890,0
0000581088,0
0138801408,1
0098207159,0
0041658100,0
0042019012,0
0078149992,1
0024477370,0
0107788169,0
0180537795,0
0055315407,0
0077169778,0
0141079143,0
0112392902,0
0148581515,0
0006947815,0
0043016304,0
0112634658,0
0001193799,0
0019408469,0
0021884446,1
0000087649,0
0015938360,1
0086746136,0
0003736412,0
0031971707,1
0152423159,0
0093787985,0
0063904892,0
0007075038,0
0070891371,0
0072109127,0
0041054459,0
0132031813,0
0014187101,0
0127556789,0
0084087014,0
0000804104,0
0016431495,1
0148581457,0
0107811303,0
0010597736,0
0180793957,0
0055474038,0
0078168920,0
0001113106,0
0152423182,0
0065445218,0
0030653588,0
0068656735,0
0062143888,0
0064050686,0
0000680080,0
0017575267,0
0019856736,0
0091793429,0
0073713652,0
0109758216,1
0003413590,0
0033671373,0
0076337796,0
0041288157,0
0000519982,0
0114485835,0
0036356226,0
0126164667,0
0033543894,1
0000134805,1
0067239070,0
0082360869,0
0116313941,0
0126598241,0
0069232026,1
0006454666,0
0042469283,0
0077248409,1
0117615335,0
0058814418,1
0033098769,0
0020120847,0
0153004456,0
0122777768,0
0105124638,0
0083806579,0
0019721563,0
0083089536,0
0057524159,1
0043196254,0
0101913671,0
0022433892,1
0050590062,0
0030687195,0
0113561298,0
0065116565,0
0072278796,0
0060855756,0
0000099923,0
0006452648,1
0027447774,0
0069024937,0
0019247688,0
0000051036,0
0098772419,0
0025809738,0
0024024008,0
0000100027,1
0002235258,1
0069353113,0
0003130527,0
0069361699,0
0000880842,0
0099661742,0
0126293354,0
0072041851,1
0067104250,0
0076752051,0
0094593267,0
0054903241,0
0058182619,0
0051799587,0
0110406730,0
0064965033,0
0050596844,0
0074151307,0
0000117817,0
0000935922,1
0062818977,0
0066596621,1
0069353340,0
0068709580,0
0080785020,0
0064157820,0
0099609242,0
0117718828,0
0080589362,0
0097399321,0
0023565120,0
0110047126,0
0002522818,0
0097500782,0
0066913460,0
0100595173,1
0014222607,0
0013430096,0
0001222986,0
0050539827,0
0056980940,0
0105107333,0
0055251075,0
0000939195,0
0000069272,0
0101936076,0
0014025606,0
0110029806,0
0097845073,0
0155444034,0
0079759583,0
0021763348,0
0056394297,0
0060560341,0
0086927722,0
0062903791,0
0003544943,0
0055165349,0
0055779152,0
0081963806,0
0017753229,1
0098532811,0
0080007983,0
0126105177,0
0004334730,0
0027246953,0
0005451365,1
0051786539,0
0000113008,0
0073855875,0
0002869343,0
0056604967,0
0000119675,0
0081409769,1
0057529858,0
0000078875,0
0000305840,0
0080221347,1
0156032712,0
0114335227,0
0126002333,1
0071253708,0
0053644921,0
0071079873,0
0001214013,0
0077605722,0
0114896503,0
0013674878,0
0133306180,0
0001145046,0
0107788192,0
0071795454,1
0132764682,0
0000064675,0
0077603022,0
0112059059,0
0058785630,1
0003572358,1
0074936995,0
0077248443,1
0105919446,0
0021263285,0
0148190221,0
0063226824,0
0076098981,0
0102038073,0
0080844128,0
0061508176,0
0071256934,0
0006274277,0
0101166807,0
0102251912,0
0079565790,0
0002056226,0
0005781511,0
0080844026,0
0090237335,0
0071548680,0
0011049051,0
0074168153,0
0079759389,0
0054881560,0
0070667264,1
0018903087,0
0063931748,0
0145865801,0
0050432796,0
0129477572,0
0002104963,0
0089781715,1
0028735311,1
0013988244,0
0035149383,0
0003120749,0
0060959822,0
0073927476,0
0074229155,0
0112734960,0
0088267623,0
0032791938,0
0000122601,0
0099075884,0
0077248487,0
0002052462,1
0051579716,1
0087896375,0
0074627375,0
0013655522,1
0021239996,0
0055729390,1
0126293310,0
0071547892,0
0001773019,0
0056604978,0
0089659961,0
0000121879,0
0105522938,0
0137731103,0
0030832601,0
0139886592,0
0002050433,0
0028354258,0
0088339213,0
0067376845,0
0014179943,0
0057081660,0
0100857770,0
0101651972,0
0006045938,0
0103922403,0
0104907917,0
0037934660,0
0085467681,0
0081807901,0
0098145687,0
0067205678,1
0057645326,0
0140947393,0
0000544014,0
0017433317,0
0000453189,1
0000702272,1
0161443216,0
0038339263,0
0020711664,0
0020845629,0
0057462712,0
0074957496,0
0081078231,0
0018278416,0
0000741399,0
0074650445,1
0037566475,0
0069578865,1
0000813741,1
0085877981,0
0085684420,1
0116763361,0
0153901509,0
0116544219,0
0025450026,0
0069025021,0
0068061347,0
0059177854,1
0003482799,0
0061325879,1
0051628116,0
0076738288,0
0062144029,0
0037439375,0
0082560290,1
0117596391,0
0098960088,0
0025606728,1
0013402512,0
0094771990,0
0081518414,0
0006889027,0
0068656597,0
0088133215,0
0056821024,1
0054903218,0
0037431520,0
0064097207,0
0161364541,0
0065271809,0
0039293248,0
0031225179,0
0066902736,0
0071548760,0
0050539747,1
0000086544,1
0051234414,0
0069451725,0
0083677229,0
0059594295,0
0090226247,0
0091702964,0
0069258862,0
0059133458,0
0029218197,0
0079759492,0
0000341708,0
0040494426,0
0021062282,0
0027471621,0
0071235955,0
0056464201,0
0109461225,0
0105124423,0
0000051558,1
0053310284,0
0059075364,0
0097139452,0
0073927363,0
0117740677,0
0005245761,0
0037989096,1
0003570750,0
0087798912,0
0105877723,0
0038589105,0
0100673129,0
0016297420,0
0082159099,0
0071589407,0
0063686817,0
0035369610,0
0108993562,0
0079759709,0
0025410655,0
0038591478,0
0055921669,1
0075027337,0
0077754940,0
0052053766,0
0050722742,1
0042779793,0
0097139361,0
0098836523,0
0002483570,0
0035877259,0
0088013314,0
0055477322,0
0074195725,0
0054087433,0
0007538296,0
0083337455,0
0097399398,0
0058048161,1
0015615391,0
0056972919,0
0050871391,0
0000950107,1
0040986945,1
0082424940,1
0105138463,0
0014028445,1
0003186274,1
0067026704,0
0023255698,1
0034334435,0
0063538487,0
0034183227,0
0098519154,0
0138187992,0
0002056191,0
0051037300,0
0067441194,0
0056354202,0
0015089073,0
0098163678,0
0000123115,0
0038275182,0
0001897478,0
0002245901,0
0004342034,0
0000100436,1
0086398847,1
0072133698,0
0069466859,1
0056604912,0
0101651529,0
0129230019,0
0084882860,0
0125055712,1
0064690579,0
0081078537,0
0037561276,0
0074151329,0
0080844151,0
0107788012,0
0000446628,0
0000361091,0
0022791271,1
0019225297,0
0035841680,1
0063931679,0
0092032605,0
0000093094,0
0060736961,0
0017702646,0
0057037022,0
0064589828,0
0064019030,0
0107235712,0
0002807309,0
0051234265,0
0022966887,1
0041922694,0
0003570998,0
0000133675,0
0076239264,0
0032568891,0
0053605199,1
0000151508,1
0085684497,1
0097804983,0
0035299764,0
0095546875,0
0109963135,0
0000095761,0
0020358398,0
0032306233,0
0022966876,1
0103291389,0
0040598490,0
0091703321,1
0074088838,1
0124444877,0
0065907462,1
0060460642,0
0034137616,0
0004544154,0
0078573872,0
0099661695,0
0124312794,0
0113825824,0
0068701042,0
0018774635,0
0067844193,0
0030687162,0
0001403436,0
0087744523,0
0007284675,1
0000930734,1
0057647366,0
0003483189,0
0069382134,0
0066170250,0
0029053278,0
0000107200,1
0110871857,0
0063754938,0
0080689163,0
0141300234,0
0014605222,0
0081518390,0
0126598105,0
0003812064,0
0000108985,1
0071079237,0
0055417146,0
0073812416,0
0128366132,0
0076239286,0
0061090946,1
0041771522,0
0014510000,0
0000135079,0
0180274060,0
0020884917,0
0118536724,0
0086523797,0
0000918854,0
0033235813,0
0000300425,1
0040598536,0
0159383309,0
0001496942,0
0006058577,0
0000087172,0
0021736016,0
0102008719,0
0092189930,1
0053605235,1
0013851611,0
0037532299,1
0041643247,0
0059337972,0
0085418617,0
0021762163,0
0042019352,0
0067298491,1
0081409930,0
0113906631,0
0042615292,0
0030687059,0
0112392924,0
0000999973,0
0033921129,0
0077605733,0
0105628077,1
0006115975,0
0030685439,0
0000071794,1
0000841338,0
0024240833,0
0063938363,0
0055366853,0
0067268466,0
0105219690,0
0124312830,0
0051234765,0
0076674210,1
0000101713,0
0000432600,0
0077303196,0
0021226879,0
0000064608,1
0109757973,0
0027241914,0
0060560261,0
0037390286,0
0000080182,1
0072041806,0
0080843727,0
0076239446,0
0086518549,0
0143201110,0
0002497076,1
0018853264,0
0068527797,0
0031898461,0
0056291419,0
0083483130,0
0023338456,0
0002210255,0
0105919402,0
0082560541,1
0069352450,0
0136996684,0
0133414547,0
0093771234,0
0097399332,0
0013132019,0
0000094280,0
0030978939,1
0097938302,0
0013286323,1
0000132183,1
0018903098,0
0000130610,0
0024759351,0
0124066440,0
0124474539,0
0000098464,0
0051012330,0
0126002355,1
0094593256,0
0000108054,0
0000622151,0
0067026635,0
0074627342,0
0000075274,0
0062831758,0
0033243764,0
0000089576,0
0079478298,0
0130260149,1
0063516074,0
0053761107,1
0013012710,0
0053393194,1
0086869956,0
0122199013,0
0000092648,0
0002883989,0
0000067516,0
0053605280,1
0027591975,0
0088364196,1
0000538750,0
0097638147,1
0108734889,0
0021440993,0
0000495056,0
0065614984,0
0003086724,0
0003543757,1
0072042116,0
0030533836,0
0039978422,0
0000941695,1
0017173863,1
0053179127,1
0021472775,1
0000924436,0
0072468872,0
0037390264,0
0118137625,0
0142469601,1
0106147653,1
0028777982,0
0060723684,0
0014216343,0
0053348928,0
0071795307,0
0089781613,0
0105918909,0
0001005307,0
0126002311,0
0144302341,1
0087216204,0
0041935573,0
0136410349,0
0080843669,0
0033228454,0
0004623125,0
0004697147,0
0062228200,0
0005952272,0
0133118215,0
0074239999,0
0000444279,0
0100733366,0
0019077602,0
0003309704,0
0000094804,0
0088133146,0
0061749039,0
0020001369,0
0000592041,1
0002096426,1
0041287789,0
0069720225,0
0053605177,1
0034868503,0
0042746496,0
0052947452,0
0013738142,0
0053347038,0
0113458654,1
0039562646,0
0001044491,0
0000302410,0
0054767656,0
0065615001,0
0090763329,0
0013338540,0
0024885481,0
0086831712,0
0016477319,0
0010478894,0
0100523044,0
0074137772,0
0036411526,0
0022703306,0
0091857851,0
0021441010,0
0120182072,0
0030313678,0
0080843578,0
0035422016,0
0013609671,0
0041288088,0
0085467807,0
0027468617,0
0148190209,0
0063931817,0
0037636752,0
0073931949,0
0097301230,0
0005959524,0
0030687219,0
0112392946,0
0063468053,0
0000351053,1
0013826352,0
0006856402,0
0054903558,0
0136996811,1
0062052500,0
0062314481,0
0088562474,0
0078573736,0
0062832364,0
0001422077,0
0066441110,0
0117125436,0
0109935344,0
0002521019,0
0078620992,0
0060560238,0
0088222122,0
0017359829,0
0023444657,0
0003254635,1
0163629127,0
0138112886,0
0126002219,0
0007342587,0
0085018924,0
0014901087,0
0035253088,0
0034675791,0
0017149267,0
0063937779,0
0052223424,1
0061300401,0
0113518517,0
0000094962,0
0039978206,0
0020242346,0
0054088163,1
0000521357,0
0030087333,0
0050824969,1
0032306346,1
0070145889,0
0112059015,0
0113518528,0
0062912510,0
0013737901,0
0111038369,0
0017737654,0
0067410439,1
0056973105,0
0013146435,0
0063755055,0
0137731261,0
0060352592,0
0016752775,1
0043166194,0
0067205703,0
0000522974,0
0110714562,0
0133118248,0
0002016424,0
0083546478,0
0134098616,0
0035299833,0
0062658100,0
0028743455,1
0136334151,0
0074797265,0
0102038108,0
0001477425,0
0180537615,1
0001075065,0
0000424408,0
0052112091,1
0065513566,0
0089660231,0
0056974460,0
0003878317,0
0032359345,0
0037390275,0
0093851957,0
0052174079,0
0041771577,0
0081131706,0
0053885679,1
0088159119,0
0057319729,0
0005343920,0
0086819150,0
0021263365,0
0003735920,1
0069025098,0
0124882582,0
0063766245,1
0126554470,1
0000071818,0
0005624271,0
0091570853,1
0155857515,0
0024340189,0
0003155166,0
0063233976,1
0171853148,0
0027945433,0
0063766223,1
0090011362,0
0097139678,0
0029936796,0
0128554858,0
0132411928,0
0084541800,0
0000309433,1
0041708729,0
0075614094,0
0000644644,1
0001120714,0
0105522869,0
0143692404,1
0122352050,0
0084044268,0
0134870987,1
0000095294,0
0103295585,0
0148190287,0
0059717601,0
0013123847,0
0082158370,0
0093460301,0
0041771544,0
0134049697,0
0035980257,0
0017692636,0
0140947428,0
0067012855,0
0101152947,0
0070385034,0
0066843047,0
0000522258,0
0067027014,0
0063906489,0
0017239279,0
0101329899,0
0180537728,0
0075867015,0
0056973014,0
0000541151,0
0018940584,0
0057018049,0
0000101724,0
0075615939,0
0013696098,0
0129388643,1
0074711436,0
0159086052,0
0001893330,0
0017854590,1
0001703408,0
0071963774,0
0064037510,1
0000621090,0
0005827032,1
0010016032,1
0085018902,0
0117238547,0
0071363616,0
0002441885,0
0075228932,0
0061984007,0
0012236861,0
0073791090,1
0003296900,0
0106270886,0
0111562062,0
0062897943,1
0144400964,0
0161364529,0
0020460962,0
0117740666,0
0017100946,0
0100370523,0
0007436922,0
0088879974,0
0076167856,0
0054767430,0
0079592884,0
0077182822,0
0065808700,0
0005169788,0
0035788331,1
0119034194,0
0000079936,0
0102038062,0
0079759856,0
0042445829,0
0104373822,0
0073622738,0
0021263310,0
0054504733,0
0024539933,0
0001121308,0
0102429878,0
0063931920,0
0131929094,0
0109758045,0
0061727080,0
0073684705,0
0000064653,1
0051655722,0
0159212449,0
0054742971,1
0000115093,1
0024340281,0
0063968649,0
0082608217,0
0136375945,0
0000335762,1
0000804308,0
0067410451,1
0082608126,0
0001897536,0
0035288132,0
0097471460,0
0178879953,0
0000110134,0
0097174793,0
0041226351,0
0056026267,0
0071795498,1
0072468838,0
0013710195,1
0002225152,1
0126245101,0
0081102616,0
0115547778,0
0028616300,0
0148581446,0
0070454261,0
0102518796,1
0061196596,1
0070842089,0
0136410010,0
0000060231,0
0178408189,0
0145865867,0
0028122954,0
0017397896,0
0063918503,0
0071548704,0
0019475220,1
0082560803,1
0000050124,0
0129477594,0
0000132934,0
0054340602,0
0000100209,0
0000668371,1
0000330552,0
0000542767,1
0074417177,0
0071549058,0
0016156937,0
0000476700,0
0000650511,0
0037989085,1
0101389348,0
0033550106,1
0017551165,0
0076000152,1
0080843921,0
0126598252,0
0118516248,0
0022439389,1
0000101279,0
0000541220,1
0040845883,1
0003131279,1
0033024894,0
0003972132,0
0000099569,0
0076335574,0
0111711934,0
0056948164,0
0055512339,0
0072042092,1
0070886509,0
0042780030,0
0003215858,0
0038339070,0
0050432785,0
0058338593,0
0000156081,1
0055477388,0
0119034003,1
0030687208,0
0131814567,0
0040889450,0
0003581246,0
0021239985,0
0017338088,0
0042472968,0
0074169769,0
0067027036,0
0040598558,0
0015193518,0
0050539883,0
0121866055,0
0173165316,0
0066913482,0
0126567746,0
0040294039,0
0058038576,0
0141177551,0
0126245054,0
0062832115,0
0126293285,0
0021134929,0
0029887114,0
0136334140,0
0000302227,0
0098519052,0
0001320043,0
0071795421,1
0113849200,0
0101001483,0
0098146884,0
0000127208,0
0000873585,0
0063979113,1
0075999994,1
0036769445,0
0003106294,0
0041956847,0
0083493156,0
0187231589,0
0039113025,1
0051234572,0
0069537457,0
0057529881,0
0099376224,0
0037971996,0
0079038996,0
0003018120,1
0003776189,1
0002034222,1
0013440136,0
0076696770,1
0006911519,0
0151390793,0
0070189627,0
0057645779,0
0128960167,0
0099609480,0
0000124765,0
0022884953,0
0107788205,0
0080305335,1
0002185980,1
0073571956,0
0097139587,0
0124532952,0
0198767565,0
0063394058,0
0052174171,0
0050908628,1
0082560530,1
0042019385,0
0063917180,1
0031109838,0
0074422392,0
0070589218,0
0054028863,0
0033544137,1
0001953022,0
0110406821,0
0063919028,0
0081424671,0
0023257569,0
0089159433,0
0037390297,0
0022898017,0
0000599337,0
0030533825,0
0000151735,0
0089246504,0
0139605520,0
0076098970,0
0056293299,0
0067931833,0
0088364356,0
0031574386,0
0067050582,0
0111711570,0
0094593916,0
0031721923,0
0076751978,0
0017867695,0
0010265926,1
0079221184,0
0036871688,1
0126598490,0
0002142689,0
0023571417,0
0131084690,0
0017692307,0
0085209650,0
0006959473,0
0000101542,1
0026419692,1
0043226693,0
0059395232,0
0071157738,0
0002981104,0
0018425495,1
0030687231,0
0133118237,0
0022067896,0
0003666679,1
0000518285,1
0090800263,0
0059880250,0
0023564332,0
0068661892,0
0059663444,0
0068656520,0
0000063989,0
0032081553,0
0018361450,1
0071548771,0
0071974011,0
0124444957,0
0120256737,0
0017780755,0
0149338238,0
0091557130,0
0000300765,1
0030798835,0
0000576249,0
0002224159,0
0000060991,0
0001122265,0
0079759721,0
0110766308,0
0053179116,1
0020170201,0
0067026328,0
0153004525,0
0074259022,0
0019403920,0
0111038472,0
0116163010,0
0019422130,0
0064467578,1
0002229392,0
0003166572,0
0057645291,1
0110766295,0
0063886384,0
0022791237,1
0091481037,0
0109360909,0
0026228148,0
0050698141,0
0004185471,0
0001130547,0
0086523764,0
0105826924,0
0014899366,0
0145071494,0
0024733811,0
0001559359,0
0002089330,0
0071821299,0
0155857446,0
0086371406,0
0021263230,0
0076239388,0
0000094440,0
0000512561,0
0082560278,1
0087216226,0
0062052544,0
0071119103,0
0127906687,0
0163629092,0
0030978495,1
0000066251,0
0073121569,1
0063186516,1
0076938302,0
0104690859,1
0070907550,0
0000637490,1
0015090127,0
0086560089,0
0005934145,0
0084646800,0
0109193524,0
0145071405,0
0070907618,1
0026228159,0
0030560293,1
0065907359,1
0076337774,0
0003401749,0
0066357593,0
0024759124,0
0109461394,0
0071392295,0
0203808393,0
0065274444,0
0001817681,0
0096036032,0
0069082480,0
0042445874,0
0119033873,0
0020242380,0
0041956585,0
0004920790,0
0067696826,1
0000366187,0
0053667600,1
0107811325,0
0018552744,1
0037390140,0
0021893867,0
0067227014,0
0003117382,0
0065505171,1
0057436154,0
0080462937,0
0006394770,0
0081364785,0
0017072843,0
0071824516,0
0014663231,0
0119034047,1
0088220977,0
0041931899,1
0000069330,1
0054903592,0
0000060800,0
0067268477,0
0080722721,0
0087216191,0
0015083531,0
0054785374,0
0105522994,0
0061413614,0
0146794721,0
0104931875,0
0000299456,1
0055798566,0
0016156948,0
0074627397,1
0051884050,0
0155346682,0
0072278752,0
0063983437,0
0075764588,0
0089159444,0
0042583664,0
0058879688,0
0000082826,0
0028103562,0
0101575217,0
0057259139,0
0129944883,0
0010139987,0
0000970854,0
0088364254,0
0111560486,0
0013694569,1
0000468280,0
0022891549,0
0001613178,0
0019225300,0
0000340487,0
0075878001,0
0088338630,0
0080567675,0
0038971072,0
0023239750,1
0041956814,0
0056394639,0
0000325473,1
0080785100,0
0085467772,0
0035100915,0
0002781104,1
0023217814,0
0148190276,0
0124500181,0
0145071325,1
0110406694,0
0086398789,1
0171853035,0
0068060899,0
0004790834,1
0065899732,0
0139605575,0
0001488024,0
0003614560,0
0040513120,0
0069352847,0
0072141549,0
0071547916,0
0000114498,0
0077276096,0
0064872771,0
0103602795,0
0006742127,0
0102584678,0
0169385039,0
0000056177,0
0126145526,0
0157023853,0
0051925021,0
0019767910,0
0072141436,0
0003936989,1
0097817088,0
0026944489,0
0003804895,0
0061361997,1
0030798993,0
0004074888,0
0107831561,0
0093004638,0
0000078933,0
0124444979,0
0089396941,0
0061196416,1
0058186279,0
0128554892,0
0000117340,0
0071113649,0
0023256011,1
0042754234,0
0017100968,0
0121943031,0
0119034172,1
0000098000,1
0087359339,0
0071132097,0
0074789289,1
0000628091,0
0097844843,0
0103291367,0
0014496630,0
0051234583,0
0153004478,0
0000129033,1
0105335533,0
0106913615,0
0001478871,0
0000054842,0
0079039091,0
0107788023,0
0003333082,0
0062897498,0
0024291698,0
0078371730,0
0112734915,0
0003748730,0
0102037956,0
0137731114,0
0059128971,0
0053380237,1
0050901990,0
0003309771,1
0073941012,0
0000306401,1
0156032574,0
0074417075,0
0000128461,0
0137052916,0
0081861985,0
0076788460,0
0037744799,1
0052904526,0
0069466962,1
0080761746,1
0071121829,0
0089659972,0
0026309831,0
0010212256,0
0000928518,0
0017617231,0
0060560329,1
0004812457,0
0061450439,0
0075741387,1
0139605597,0
0063326885,0
0003567257,0
0039978240,0
0064037292,0
0119584757,1
0067026668,0
0040454215,0
0000593806,1
0074416867,0
0074417020,0
0105522790,0
0089499581,1
0050264692,0
0035592473,0
0042469498,0
0016142271,0
0053983883,0
0027512727,0
0070393838,0
0086523775,0
0000121733,0
0098631959,0
0000772554,0
0004318687,0
0056916622,0
0000055914,1
0065225867,0
0001446895,0
0069353191,1
0035322077,0
0020073954,0
0003772461,1
0075906820,0
0037714537,0
0000525826,0
0064011785,1
0003683678,0
0057942275,0
0004325240,0
0000075569,0
0056066638,0
0026076879,0
0095355138,0
0000673314,0
0000621658,0
0024473061,0
0122037290,0
0030687140,0
0050892234,0
0000090277,0
0002404184,0
0099487306,0
0113676361,1
0068656519,1
0039113252,0
0028730178,0
0072502999,0
0016711390,0
0062052691,0
0006382509,0
0002935446,0
0005819829,0
0018833766,0
0116854934,0
0000634935,0
0000126170,1
0038044621,0
0053370904,0
0007336369,1
0068656575,0
0103922583,0
0023585786,0
0093738400,0
0034763285,0
0003477289,0
0101001381,0
0055300497,0
0076099406,0
0000059972,0
0083493010,0
0013602487,0
0004564878,0
0068694111,0
0086831687,0
0124620899,1
0068763984,0
0013067191,0
0010133376,0
0094876558,1
0127906654,1
0002852075,0
0061508198,0
0100700241,0
0171853080,0
0108734798,0
0002890280,0
0119585067,0
0109461214,0
0076099031,0
0056972840,0
0035629391,0
0029462188,0
0005337417,0
0066859594,0
0126061674,0
0081335775,0
0066575299,0
0000724185,0
0122777906,0
0006738030,0
0016221673,0
0027468651,0
0104907893,0
0111498385,0
0000469590,1
0105579553,1
0003567724,0
0116162915,0
0040951051,0
0037830823,0
0026165628,0
0000509875,0
0079902639,0
0000154825,0
0042190590,0
0001161440,0
0032854754,1
0145071530,1
0057333967,1
0016618727,0
0080874153,0
0057462983,0
0075348402,0
0082571708,1
0134285306,0
0055477311,0
0137053011,0
0014307892,0
0013676545,0
0001689834,1
0059512219,0
0089928938,0
0063547137,0
0125981922,0
0126002300,0
0040880511,0
0089246435,0
0000136254,0
0086560114,0
0000680091,0
0017072898,0
0030484776,0
0000098102,0
0000465190,1
0002948654,0
0064245994,0
0057831864,0
0061745742,0
0058649904,0
0000635416,0
0074406078,0
0057259297,0
0074162564,0
0073873866,1
0017172768,0
0000125699,1
0021133813,0
0119585023,0
0152423091,0
0038338920,0
0054022729,0
0086518505,0
0086706072,0
0023189426,0
0000051796,0
0021801274,0
0000078660,0
0076099268,0
0073684716,0
0156768160,1
0103291298,0
0036209333,0
0022708436,0
0025059807,0
0001211285,1
0064097638,1
0147394603,0
0062951808,0
0022185746,0
0065513522,0
0111711489,0
0001329868,0
0038082892,0
0053298161,0
0133661957,0
0159383332,0
0050871346,0
0091703274,1
0097699699,0
0067543151,0
0066913551,0
0101264044,0
0010016134,1
0136410269,0
0080030768,0
0000084662,0
0074162531,0
0056463708,0
0030129294,0
0040889643,0
0064730989,0
0124485989,0
0092168702,0
0053885624,1
0075138760,0
0080008135,1
0001886459,1
0023965539,1
0157247988,0
0071825291,0
0103181722,0
0125068964,0
0033185874,1
0138112773,0
0063347455,0
0053661191,0
0089550936,1
0074150279,0
